Stationsnamn;Stationsnummer;Stationsnät;Mäthöjd (meter över marken)
Alnarp mellangård;53750;SMHIs stationsnät;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;momentanvärde, 1 gång/tim;celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1941-04-01 00:00:00;1951-05-31 23:59:59;5.0;55.6556;13.0511

Datum;Tid (UTC);Lufttemperatur;Kvalitet;;Tidsutsnitt:
1949-06-02;07:00:00;14.7;G
1949-06-02;13:00:00;20.7;G
1949-06-02;18:00:00;16.2;G
1949-06-03;07:00:00;15.5;G
1949-06-03;13:00:00;17.3;G
1949-06-03;18:00:00;15.8;G
1949-06-04;07:00:00;13.9;G
1949-06-04;13:00:00;15.6;G
1949-06-04;18:00:00;14.4;G
1949-06-05;07:00:00;13.7;G
1949-06-05;13:00:00;16.9;G
1949-06-05;18:00:00;13.4;G
1949-06-06;07:00:00;14.8;G
1949-06-06;13:00:00;19.8;G
1949-06-06;18:00:00;15.2;G
1949-06-07;07:00:00;18.1;G
1949-06-07;13:00:00;23.7;G
1949-06-07;18:00:00;16.7;G
1949-06-08;07:00:00;20.3;G
1949-06-08;13:00:00;20.1;G
1949-06-08;18:00:00;17.3;G
1949-06-09;07:00:00;15.7;G
1949-06-09;13:00:00;16.6;G
1949-06-09;18:00:00;15.0;G
1949-06-10;07:00:00;13.7;G
1949-06-10;13:00:00;19.5;G
1949-06-10;18:00:00;16.0;G
1949-06-11;07:00:00;16.9;G
1949-06-11;13:00:00;16.0;G
1949-06-11;18:00:00;14.0;G
1949-06-12;07:00:00;16.8;G
1949-06-12;13:00:00;18.6;G
1949-06-12;18:00:00;16.4;G
1949-06-13;07:00:00;13.7;G
1949-06-13;13:00:00;15.1;G
1949-06-13;18:00:00;14.3;G
1949-06-14;07:00:00;14.3;G
1949-06-14;13:00:00;16.9;G
1949-06-14;18:00:00;13.7;G
1949-06-15;07:00:00;11.9;G
1949-06-15;13:00:00;17.5;G
1949-06-15;18:00:00;12.3;G
1949-06-16;07:00:00;13.3;G
1949-06-16;13:00:00;16.3;G
1949-06-16;18:00:00;13.7;G
1949-06-17;07:00:00;14.5;G
1949-06-17;13:00:00;18.5;G
1949-06-17;18:00:00;15.8;G
1949-06-18;07:00:00;12.5;G
1949-06-18;13:00:00;16.4;G
1949-06-18;18:00:00;15.5;G
1949-06-19;07:00:00;18.1;G
1949-06-19;13:00:00;16.8;G
1949-06-19;18:00:00;15.9;G
1949-06-20;07:00:00;18.9;G
1949-06-20;13:00:00;23.5;G
1949-06-20;18:00:00;17.6;G
1949-06-21;07:00:00;14.4;G
1949-06-21;13:00:00;14.7;G
1949-06-21;18:00:00;12.8;G
1949-06-22;07:00:00;14.9;G
1949-06-22;13:00:00;20.9;G
1949-06-22;18:00:00;15.8;G
1949-06-23;07:00:00;13.9;G
1949-06-23;13:00:00;13.6;G
1949-06-23;18:00:00;13.4;G
1949-06-24;07:00:00;15.1;G
1949-06-24;13:00:00;18.8;G
1949-06-24;18:00:00;16.0;G
1949-06-25;07:00:00;15.9;G
1949-06-25;13:00:00;19.8;G
1949-06-25;18:00:00;14.8;G
1949-06-26;07:00:00;13.3;G
1949-06-26;13:00:00;16.5;G
1949-06-26;18:00:00;14.6;G
1949-06-27;07:00:00;17.5;G
1949-06-27;13:00:00;21.3;G
1949-06-27;18:00:00;16.8;G
1949-06-28;07:00:00;19.5;G
1949-06-28;13:00:00;21.3;G
1949-06-28;18:00:00;16.8;G
1949-06-29;07:00:00;18.9;G
1949-06-29;13:00:00;21.9;G
1949-06-29;18:00:00;18.9;G
1949-06-30;07:00:00;17.5;G
1949-06-30;13:00:00;18.9;G
1949-06-30;18:00:00;17.3;G
1949-07-01;07:00:00;18.7;G
1949-07-01;13:00:00;22.1;G
1949-07-01;18:00:00;17.3;G
1949-07-02;07:00:00;15.5;G
1949-07-02;13:00:00;19.2;G
1949-07-02;18:00:00;17.6;G
1949-07-03;07:00:00;17.3;G
1949-07-03;13:00:00;23.0;G
1949-07-03;18:00:00;20.0;G
1949-07-04;07:00:00;18.9;G
1949-07-04;13:00:00;25.7;G
1949-07-04;18:00:00;20.0;G
1949-07-05;07:00:00;20.3;G
1949-07-05;13:00:00;24.6;G
1949-07-05;18:00:00;18.9;G
1949-07-06;07:00:00;17.1;G
1949-07-06;13:00:00;19.8;G
1949-07-06;18:00:00;16.3;G
1949-07-07;07:00:00;15.7;G
1949-07-07;13:00:00;20.5;G
1949-07-07;18:00:00;17.0;G
1949-07-08;07:00:00;18.5;G
1949-07-08;13:00:00;22.7;G
1949-07-08;18:00:00;20.3;G
1949-07-09;07:00:00;17.2;G
1949-07-09;13:00:00;24.9;G
1949-07-09;18:00:00;19.0;G
1949-07-10;07:00:00;23.0;G
1949-07-10;13:00:00;25.9;G
1949-07-10;18:00:00;20.5;G
1949-07-11;07:00:00;19.7;G
1949-07-11;13:00:00;24.9;G
1949-07-11;18:00:00;21.7;G
1949-07-12;07:00:00;20.5;G
1949-07-12;13:00:00;24.5;G
1949-07-12;18:00:00;21.8;G
1949-07-13;07:00:00;17.9;G
1949-07-13;13:00:00;23.2;G
1949-07-13;18:00:00;20.2;G
1949-07-14;07:00:00;17.5;G
1949-07-14;13:00:00;21.9;G
1949-07-14;18:00:00;19.4;G
1949-07-15;07:00:00;15.1;G
1949-07-15;13:00:00;18.4;G
1949-07-15;18:00:00;19.0;G
1949-07-16;07:00:00;20.3;G
1949-07-16;13:00:00;24.5;G
1949-07-16;18:00:00;20.0;G
1949-07-17;07:00:00;21.2;G
1949-07-17;13:00:00;24.6;G
1949-07-17;18:00:00;20.6;G
1949-07-18;07:00:00;21.7;G
1949-07-18;13:00:00;25.9;G
1949-07-18;18:00:00;18.2;G
1949-07-19;07:00:00;20.7;G
1949-07-19;13:00:00;18.1;G
1949-07-19;18:00:00;17.0;G
1949-07-20;07:00:00;15.5;G
1949-07-20;13:00:00;20.5;G
1949-07-20;18:00:00;17.8;G
1949-07-21;07:00:00;20.1;G
1949-07-21;13:00:00;19.1;G
1949-07-21;18:00:00;19.0;G
1949-07-22;07:00:00;21.2;G
1949-07-22;13:00:00;23.3;G
1949-07-22;18:00:00;20.3;G
1949-07-23;07:00:00;17.8;G
1949-07-23;13:00:00;24.4;G
1949-07-23;18:00:00;20.3;G
1949-07-24;07:00:00;21.5;G
1949-07-24;13:00:00;25.8;G
1949-07-24;18:00:00;20.5;G
1949-07-25;07:00:00;18.9;G
1949-07-25;13:00:00;22.7;G
1949-07-25;18:00:00;19.2;G
1949-07-26;07:00:00;20.3;G
1949-07-26;13:00:00;21.5;G
1949-07-26;18:00:00;20.3;G
1949-07-27;07:00:00;18.7;G
1949-07-27;13:00:00;23.4;G
1949-07-27;18:00:00;20.3;G
1949-07-28;07:00:00;18.8;G
1949-07-28;13:00:00;25.7;G
1949-07-28;18:00:00;18.7;G
1949-07-29;07:00:00;17.7;G
1949-07-29;13:00:00;16.3;G
1949-07-29;18:00:00;16.4;G
1949-07-30;07:00:00;17.3;G
1949-07-30;13:00:00;22.1;G
1949-07-30;18:00:00;18.1;G
1949-07-31;07:00:00;17.2;G
1949-07-31;13:00:00;22.3;G
1949-07-31;18:00:00;17.0;G
1949-08-01;07:00:00;16.9;G
1949-08-01;13:00:00;18.6;G
1949-08-01;18:00:00;16.4;G
1949-08-02;07:00:00;16.9;G
1949-08-02;13:00:00;17.4;G
1949-08-02;18:00:00;17.4;G
1949-08-03;07:00:00;15.9;G
1949-08-03;13:00:00;19.3;G
1949-08-03;18:00:00;16.4;G
1949-08-04;07:00:00;14.7;G
1949-08-04;13:00:00;14.7;G
1949-08-04;18:00:00;14.2;G
1949-08-05;07:00:00;14.0;G
1949-08-05;13:00:00;19.3;G
1949-08-05;18:00:00;16.3;G
1949-08-06;07:00:00;18.5;G
1949-08-06;13:00:00;24.3;G
1949-08-06;18:00:00;19.0;G
1949-08-07;07:00:00;19.6;G
1949-08-07;13:00:00;20.8;G
1949-08-07;18:00:00;17.2;G
1949-08-08;07:00:00;17.1;G
1949-08-08;13:00:00;23.9;G
1949-08-08;18:00:00;17.6;G
1949-08-09;07:00:00;16.3;G
1949-08-09;13:00:00;21.2;G
1949-08-09;18:00:00;15.8;G
1949-08-10;07:00:00;17.0;G
1949-08-10;13:00:00;21.8;G
1949-08-10;18:00:00;15.6;G
1949-08-11;07:00:00;16.1;G
1949-08-11;13:00:00;21.2;G
1949-08-11;18:00:00;15.6;G
1949-08-12;07:00:00;16.1;G
1949-08-12;13:00:00;19.7;G
1949-08-12;18:00:00;15.9;G
1949-08-13;07:00:00;15.5;G
1949-08-13;13:00:00;21.2;G
1949-08-13;18:00:00;16.7;G
1949-08-14;07:00:00;18.1;G
1949-08-14;13:00:00;22.9;G
1949-08-14;18:00:00;17.0;G
1949-08-15;07:00:00;16.9;G
1949-08-15;13:00:00;19.5;G
1949-08-15;18:00:00;16.5;G
1949-08-16;07:00:00;17.9;G
1949-08-16;13:00:00;17.7;G
1949-08-16;18:00:00;15.7;G
1949-08-17;07:00:00;14.3;G
1949-08-17;13:00:00;17.1;G
1949-08-17;18:00:00;14.3;G
1949-08-18;07:00:00;14.9;G
1949-08-18;13:00:00;13.9;G
1949-08-18;18:00:00;12.8;G
1949-08-19;07:00:00;13.1;G
1949-08-19;13:00:00;16.6;G
1949-08-19;18:00:00;14.8;G
1949-08-20;07:00:00;14.9;G
1949-08-20;13:00:00;20.8;G
1949-08-20;18:00:00;15.8;G
1949-08-21;07:00:00;16.5;G
1949-08-21;13:00:00;17.6;G
1949-08-21;18:00:00;16.0;G
1949-08-22;07:00:00;15.5;G
1949-08-22;13:00:00;17.7;G
1949-08-22;18:00:00;16.4;G
1949-08-23;07:00:00;15.2;G
1949-08-23;13:00:00;20.4;G
1949-08-23;18:00:00;17.2;G
1949-08-24;07:00:00;13.3;G
1949-08-24;13:00:00;23.2;G
1949-08-24;18:00:00;16.6;G
1949-08-25;07:00:00;17.4;G
1949-08-25;13:00:00;24.2;G
1949-08-25;18:00:00;17.0;G
1949-08-26;07:00:00;18.8;G
1949-08-26;13:00:00;24.1;G
1949-08-26;18:00:00;18.6;G
1949-08-27;07:00:00;19.4;G
1949-08-27;13:00:00;22.7;G
1949-08-27;18:00:00;18.6;G
1949-08-28;07:00:00;19.2;G
1949-08-28;13:00:00;25.0;G
1949-08-28;18:00:00;17.6;G
1949-08-29;07:00:00;16.4;G
1949-08-29;13:00:00;18.0;G
1949-08-29;18:00:00;17.3;G
1949-08-30;07:00:00;16.7;G
1949-08-30;13:00:00;20.1;G
1949-08-30;18:00:00;15.6;G
1949-08-31;07:00:00;17.5;G
1949-08-31;13:00:00;23.3;G
1949-08-31;18:00:00;17.6;G
1949-09-01;07:00:00;18.5;G
1949-09-01;13:00:00;24.9;G
1949-09-01;18:00:00;19.2;G
1949-09-02;07:00:00;18.9;G
1949-09-02;13:00:00;26.1;G
1949-09-02;18:00:00;19.6;G
1949-09-03;07:00:00;17.5;G
1949-09-03;13:00:00;23.8;G
1949-09-03;18:00:00;17.8;G
1949-09-04;07:00:00;18.8;G
1949-09-04;13:00:00;24.6;G
1949-09-04;18:00:00;18.6;G
1949-09-05;07:00:00;16.4;G
1949-09-05;13:00:00;24.9;G
1949-09-05;18:00:00;17.3;G
1949-09-06;07:00:00;16.5;G
1949-09-06;13:00:00;25.3;G
1949-09-06;18:00:00;18.2;G
1949-09-07;07:00:00;17.5;G
1949-09-07;13:00:00;19.4;G
1949-09-07;18:00:00;17.2;G
1949-09-08;07:00:00;13.4;G
1949-09-08;13:00:00;16.3;G
1949-09-08;18:00:00;14.9;G
1949-09-09;07:00:00;15.3;G
1949-09-09;13:00:00;22.7;G
1949-09-09;18:00:00;17.2;G
1949-09-10;07:00:00;14.8;G
1949-09-10;13:00:00;21.4;G
1949-09-10;18:00:00;15.5;G
1949-09-11;07:00:00;14.8;G
1949-09-11;13:00:00;24.5;G
1949-09-11;18:00:00;17.9;G
1949-09-12;07:00:00;16.5;G
1949-09-12;13:00:00;21.2;G
1949-09-12;18:00:00;17.2;G
1949-09-13;07:00:00;14.7;G
1949-09-13;13:00:00;20.5;G
1949-09-13;18:00:00;16.1;G
1949-09-14;07:00:00;17.7;G
1949-09-14;13:00:00;22.6;G
1949-09-14;18:00:00;17.6;G
1949-09-15;07:00:00;18.3;G
1949-09-15;13:00:00;16.8;G
1949-09-15;18:00:00;15.7;G
1949-09-16;07:00:00;15.6;G
1949-09-16;13:00:00;18.3;G
1949-09-16;18:00:00;15.8;G
1949-09-17;07:00:00;16.1;G
1949-09-17;13:00:00;19.4;G
1949-09-17;18:00:00;13.5;G
1949-09-18;07:00:00;14.2;G
1949-09-18;13:00:00;16.0;G
1949-09-18;18:00:00;12.0;G
1949-09-19;07:00:00;12.5;G
1949-09-19;13:00:00;15.1;G
1949-09-19;18:00:00;12.8;G
1949-09-20;07:00:00;12.9;G
1949-09-20;13:00:00;15.1;G
1949-09-20;18:00:00;13.7;G
1949-09-21;07:00:00;13.1;G
1949-09-21;13:00:00;20.2;G
1949-09-21;18:00:00;14.5;G
1949-09-22;07:00:00;12.5;G
1949-09-22;13:00:00;18.9;G
1949-09-22;18:00:00;14.6;G
1949-09-23;07:00:00;14.7;G
1949-09-23;13:00:00;17.5;G
1949-09-23;18:00:00;14.3;G
1949-09-24;07:00:00;15.7;G
1949-09-24;13:00:00;20.5;G
1949-09-24;18:00:00;14.6;G
1949-09-25;07:00:00;15.4;G
1949-09-25;13:00:00;20.2;G
1949-09-25;18:00:00;13.8;G
1949-09-26;07:00:00;15.3;G
1949-09-26;13:00:00;16.3;G
1949-09-26;18:00:00;16.1;G
1949-09-27;07:00:00;14.7;G
1949-09-27;13:00:00;18.5;G
1949-09-27;18:00:00;15.9;G
1949-09-28;07:00:00;15.5;G
1949-09-28;13:00:00;17.2;G
1949-09-28;18:00:00;14.9;G
1949-09-29;07:00:00;12.5;G
1949-09-29;13:00:00;16.5;G
1949-09-29;18:00:00;13.3;G
1949-09-30;07:00:00;15.1;G
1949-09-30;13:00:00;15.3;G
1949-09-30;18:00:00;12.8;G
1949-10-01;07:00:00;12.4;G
1949-10-01;13:00:00;14.2;G
1949-10-01;18:00:00;13.6;G
1949-10-02;07:00:00;12.6;G
1949-10-02;13:00:00;15.0;G
1949-10-02;18:00:00;14.4;G
1949-10-03;07:00:00;14.9;G
1949-10-03;13:00:00;16.2;G
1949-10-03;18:00:00;13.4;G
1949-10-04;07:00:00;9.8;G
1949-10-04;13:00:00;14.5;G
1949-10-04;18:00:00;10.5;G
1949-10-05;07:00:00;13.4;G
1949-10-05;13:00:00;15.1;G
1949-10-05;18:00:00;14.2;G
1949-10-06;07:00:00;10.1;G
1949-10-06;13:00:00;10.9;G
1949-10-06;18:00:00;9.4;G
1949-10-07;07:00:00;8.2;G
1949-10-07;13:00:00;15.2;G
1949-10-07;18:00:00;7.3;G
1949-10-08;07:00:00;8.9;G
1949-10-08;13:00:00;16.6;G
1949-10-08;18:00:00;8.8;G
1949-10-09;07:00:00;8.4;G
1949-10-09;13:00:00;12.1;G
1949-10-09;18:00:00;9.8;G
1949-10-10;07:00:00;9.7;G
1949-10-10;13:00:00;13.3;G
1949-10-10;18:00:00;6.6;G
1949-10-11;07:00:00;9.5;G
1949-10-11;13:00:00;15.1;G
1949-10-11;18:00:00;8.4;G
1949-10-12;07:00:00;11.9;G
1949-10-12;13:00:00;15.8;G
1949-10-12;18:00:00;13.9;G
1949-10-13;07:00:00;13.3;G
1949-10-13;13:00:00;16.5;G
1949-10-13;18:00:00;14.0;G
1949-10-14;07:00:00;13.5;G
1949-10-14;13:00:00;14.9;G
1949-10-14;18:00:00;11.8;G
1949-10-15;07:00:00;12.7;G
1949-10-15;13:00:00;17.8;G
1949-10-15;18:00:00;13.2;G
1949-10-16;07:00:00;13.8;G
1949-10-16;13:00:00;20.3;G
1949-10-16;18:00:00;13.4;G
1949-10-17;07:00:00;13.2;G
1949-10-17;13:00:00;17.7;G
1949-10-17;18:00:00;14.4;G
1949-10-18;07:00:00;11.9;G
1949-10-18;13:00:00;14.9;G
1949-10-18;18:00:00;14.3;G
1949-10-19;07:00:00;14.3;G
1949-10-19;13:00:00;14.5;G
1949-10-19;18:00:00;13.7;G
1949-10-20;07:00:00;12.6;G
1949-10-20;13:00:00;14.2;G
1949-10-20;18:00:00;11.6;G
1949-10-21;07:00:00;12.8;G
1949-10-21;13:00:00;17.1;G
1949-10-21;18:00:00;15.4;G
1949-10-22;07:00:00;11.6;G
1949-10-22;13:00:00;14.1;G
1949-10-22;18:00:00;11.6;G
1949-10-23;07:00:00;11.2;G
1949-10-23;13:00:00;12.9;G
1949-10-23;18:00:00;11.2;G
1949-10-24;07:00:00;12.0;G
1949-10-24;13:00:00;11.1;G
1949-10-24;18:00:00;10.0;G
1949-10-25;07:00:00;8.9;G
1949-10-25;13:00:00;11.9;G
1949-10-25;18:00:00;10.2;G
1949-10-26;07:00:00;13.5;G
1949-10-26;13:00:00;14.7;G
1949-10-26;18:00:00;13.6;G
1949-10-27;07:00:00;9.7;G
1949-10-27;13:00:00;9.9;G
1949-10-27;18:00:00;6.7;G
1949-10-28;07:00:00;0.9;G
1949-10-28;13:00:00;9.5;G
1949-10-28;18:00:00;6.7;G
1949-10-29;07:00:00;5.3;G
1949-10-29;13:00:00;8.4;G
1949-10-29;18:00:00;5.4;G
1949-10-30;07:00:00;2.2;G
1949-10-30;13:00:00;7.6;G
1949-10-30;18:00:00;3.6;G
1949-10-31;07:00:00;2.1;G
1949-10-31;13:00:00;8.7;G
1949-10-31;18:00:00;5.5;G
1949-11-01;07:00:00;7.8;G
1949-11-01;13:00:00;9.3;G
1949-11-01;18:00:00;8.7;G
1949-11-02;07:00:00;8.7;G
1949-11-02;13:00:00;10.3;G
1949-11-02;18:00:00;8.8;G
1949-11-03;07:00:00;8.1;G
1949-11-03;13:00:00;10.2;G
1949-11-03;18:00:00;7.5;G
1949-11-04;07:00:00;7.1;G
1949-11-04;13:00:00;8.9;G
1949-11-04;18:00:00;5.8;G
1949-11-05;07:00:00;2.9;G
1949-11-05;13:00:00;6.6;G
1949-11-05;18:00:00;2.7;G
1949-11-06;07:00:00;5.8;G
1949-11-06;13:00:00;5.6;G
1949-11-06;18:00:00;5.2;G
1949-11-07;07:00:00;2.5;G
1949-11-07;13:00:00;7.7;G
1949-11-07;18:00:00;5.8;G
1949-11-08;07:00:00;2.0;G
1949-11-08;13:00:00;6.0;G
1949-11-08;18:00:00;4.7;G
1949-11-09;07:00:00;4.6;G
1949-11-09;13:00:00;8.3;G
1949-11-09;18:00:00;4.4;G
1949-11-10;07:00:00;2.7;G
1949-11-10;13:00:00;5.5;G
1949-11-10;18:00:00;5.6;G
1949-11-11;07:00:00;6.1;G
1949-11-11;13:00:00;8.3;G
1949-11-11;18:00:00;7.4;G
1949-11-12;07:00:00;5.9;G
1949-11-12;13:00:00;8.8;G
1949-11-12;18:00:00;7.0;G
1949-11-13;07:00:00;7.2;G
1949-11-13;13:00:00;7.0;G
1949-11-13;18:00:00;6.2;G
1949-11-14;07:00:00;3.9;G
1949-11-14;13:00:00;7.9;G
1949-11-14;18:00:00;7.8;G
1949-11-15;07:00:00;0.0;G
1949-11-15;13:00:00;3.1;G
1949-11-15;18:00:00;2.3;G
1949-11-16;07:00:00;0.4;G
1949-11-16;13:00:00;4.4;G
1949-11-16;18:00:00;5.4;G
1949-11-17;07:00:00;6.5;G
1949-11-17;13:00:00;6.1;G
1949-11-17;18:00:00;5.0;G
1949-11-18;07:00:00;4.6;G
1949-11-18;13:00:00;6.7;G
1949-11-18;18:00:00;6.2;G
1949-11-19;07:00:00;4.5;G
1949-11-19;13:00:00;4.8;G
1949-11-19;18:00:00;4.6;G
1949-11-20;07:00:00;6.0;G
1949-11-20;13:00:00;6.8;G
1949-11-20;18:00:00;6.8;G
1949-11-21;07:00:00;6.7;G
1949-11-21;13:00:00;8.1;G
1949-11-21;18:00:00;5.8;G
1949-11-22;07:00:00;7.4;G
1949-11-22;13:00:00;8.5;G
1949-11-22;18:00:00;7.8;G
1949-11-23;07:00:00;8.1;G
1949-11-23;13:00:00;8.1;G
1949-11-23;18:00:00;7.4;G
1949-11-24;07:00:00;8.5;G
1949-11-24;13:00:00;8.3;G
1949-11-24;18:00:00;7.7;G
1949-11-25;07:00:00;7.0;G
1949-11-25;13:00:00;6.5;G
1949-11-25;18:00:00;6.7;G
1949-11-26;07:00:00;6.7;G
1949-11-26;13:00:00;8.4;G
1949-11-26;18:00:00;6.0;G
1949-11-27;07:00:00;6.2;G
1949-11-27;13:00:00;6.0;G
1949-11-27;18:00:00;5.2;G
1949-11-28;07:00:00;2.1;G
1949-11-28;13:00:00;1.7;G
1949-11-28;18:00:00;0.4;G
1949-11-29;07:00:00;-1.7;G
1949-11-29;13:00:00;0.5;G
1949-11-29;18:00:00;0.6;G
1949-11-30;07:00:00;7.5;G
1949-11-30;13:00:00;7.9;G
1949-11-30;18:00:00;7.5;G
1949-12-01;07:00:00;7.2;G
1949-12-01;13:00:00;7.4;G
1949-12-01;18:00:00;6.9;G
1949-12-02;07:00:00;5.1;G
1949-12-02;13:00:00;4.2;G
1949-12-02;18:00:00;4.9;G
1949-12-03;07:00:00;5.5;G
1949-12-03;13:00:00;3.2;G
1949-12-03;18:00:00;6.0;G
1949-12-04;07:00:00;5.8;G
1949-12-04;13:00:00;5.2;G
1949-12-04;18:00:00;5.2;G
1949-12-05;07:00:00;4.7;G
1949-12-05;13:00:00;5.2;G
1949-12-05;18:00:00;3.9;G
1949-12-06;07:00:00;3.4;G
1949-12-06;13:00:00;5.7;G
1949-12-06;18:00:00;5.1;G
1949-12-07;07:00:00;4.7;G
1949-12-07;13:00:00;6.1;G
1949-12-07;18:00:00;8.4;G
1949-12-08;07:00:00;8.3;G
1949-12-08;13:00:00;7.4;G
1949-12-08;18:00:00;6.3;G
1949-12-09;07:00:00;5.7;G
1949-12-09;13:00:00;5.9;G
1949-12-09;18:00:00;4.9;G
1949-12-10;07:00:00;1.7;G
1949-12-10;13:00:00;2.2;G
1949-12-10;18:00:00;1.8;G
1949-12-11;07:00:00;0.5;G
1949-12-11;13:00:00;1.8;G
1949-12-11;18:00:00;2.0;G
1949-12-12;07:00:00;0.2;G
1949-12-12;13:00:00;-0.5;G
1949-12-12;18:00:00;-2.3;G
1949-12-13;07:00:00;2.2;G
1949-12-13;13:00:00;3.3;G
1949-12-13;18:00:00;3.7;G
1949-12-14;07:00:00;4.5;G
1949-12-14;13:00:00;4.3;G
1949-12-14;18:00:00;1.7;G
1949-12-15;07:00:00;1.5;G
1949-12-15;13:00:00;2.6;G
1949-12-15;18:00:00;2.3;G
1949-12-16;07:00:00;4.2;G
1949-12-16;13:00:00;5.5;G
1949-12-16;18:00:00;4.2;G
1949-12-17;07:00:00;2.1;G
1949-12-17;13:00:00;4.0;G
1949-12-17;18:00:00;4.8;G
1949-12-18;07:00:00;2.6;G
1949-12-18;13:00:00;3.4;G
1949-12-18;18:00:00;3.8;G
1949-12-19;07:00:00;4.2;G
1949-12-19;13:00:00;5.5;G
1949-12-19;18:00:00;5.2;G
1949-12-20;07:00:00;5.2;G
1949-12-20;13:00:00;5.5;G
1949-12-20;18:00:00;4.8;G
1949-12-21;07:00:00;2.9;G
1949-12-21;13:00:00;4.3;G
1949-12-21;18:00:00;4.3;G
1949-12-22;07:00:00;3.9;G
1949-12-22;13:00:00;4.1;G
1949-12-22;18:00:00;4.3;G
1949-12-23;07:00:00;1.2;G
1949-12-23;13:00:00;4.1;G
1949-12-23;18:00:00;0.8;G
1949-12-24;07:00:00;2.2;G
1949-12-24;13:00:00;4.0;G
1949-12-24;18:00:00;5.1;G
1949-12-25;07:00:00;4.8;G
1949-12-25;13:00:00;4.6;G
1949-12-25;18:00:00;3.8;G
1949-12-26;07:00:00;2.8;G
1949-12-26;13:00:00;6.0;G
1949-12-26;18:00:00;6.2;G
1949-12-27;07:00:00;5.2;G
1949-12-27;13:00:00;7.8;G
1949-12-27;18:00:00;6.3;G
1949-12-28;07:00:00;4.3;G
1949-12-28;13:00:00;6.1;G
1949-12-28;18:00:00;4.8;G
1949-12-29;07:00:00;5.5;G
1949-12-29;13:00:00;5.9;G
1949-12-29;18:00:00;5.4;G
1949-12-30;07:00:00;3.8;G
1949-12-30;13:00:00;1.2;G
1949-12-30;18:00:00;1.1;G
1949-12-31;07:00:00;-0.7;G
1949-12-31;13:00:00;0.2;G
1949-12-31;18:00:00;-3.0;G
1950-01-01;07:00:00;0.6;G
1950-01-01;13:00:00;1.4;G
1950-01-01;18:00:00;0.2;G
1950-01-02;07:00:00;4.3;G
1950-01-02;13:00:00;5.4;G
1950-01-02;18:00:00;5.3;G
1950-01-03;07:00:00;1.2;G
1950-01-03;13:00:00;2.9;G
1950-01-03;18:00:00;0.5;G
1950-01-04;07:00:00;-2.5;G
1950-01-04;13:00:00;-3.4;G
1950-01-04;18:00:00;-7.5;G
1950-01-05;07:00:00;-9.7;G
1950-01-05;13:00:00;-8.4;G
1950-01-05;18:00:00;-8.8;G
1950-01-06;07:00:00;-4.0;G
1950-01-06;13:00:00;-4.2;G
1950-01-06;18:00:00;-3.8;G
1950-01-07;07:00:00;-2.5;G
1950-01-07;13:00:00;-1.4;G
1950-01-07;18:00:00;-1.1;G
1950-01-08;07:00:00;0.6;G
1950-01-08;13:00:00;3.0;G
1950-01-08;18:00:00;3.1;G
1950-01-09;07:00:00;2.5;G
1950-01-09;13:00:00;1.1;G
1950-01-09;18:00:00;0.4;G
1950-01-10;07:00:00;-2.0;G
1950-01-10;13:00:00;-2.5;G
1950-01-10;18:00:00;-4.2;G
1950-01-11;07:00:00;-3.4;G
1950-01-11;13:00:00;-3.7;G
1950-01-11;18:00:00;-3.8;G
1950-01-12;07:00:00;-3.0;G
1950-01-12;13:00:00;1.8;G
1950-01-12;18:00:00;2.6;G
1950-01-13;07:00:00;1.8;G
1950-01-13;13:00:00;2.0;G
1950-01-13;18:00:00;2.4;G
1950-01-14;07:00:00;2.1;G
1950-01-14;13:00:00;4.0;G
1950-01-14;18:00:00;3.6;G
1950-01-15;07:00:00;3.2;G
1950-01-15;13:00:00;3.8;G
1950-01-15;18:00:00;4.4;G
1950-01-16;07:00:00;2.6;G
1950-01-16;13:00:00;4.3;G
1950-01-16;18:00:00;2.8;G
1950-01-17;07:00:00;-1.1;G
1950-01-17;13:00:00;-3.1;G
1950-01-17;18:00:00;-4.4;G
1950-01-18;07:00:00;-4.9;G
1950-01-18;13:00:00;-3.5;G
1950-01-18;18:00:00;-5.4;G
1950-01-19;07:00:00;-3.9;G
1950-01-19;13:00:00;-2.5;G
1950-01-19;18:00:00;-6.2;G
1950-01-20;07:00:00;-10.3;G
1950-01-20;13:00:00;-1.2;G
1950-01-20;18:00:00;-0.6;G
1950-01-21;07:00:00;0.0;G
1950-01-21;13:00:00;0.8;G
1950-01-21;18:00:00;0.7;G
1950-01-22;07:00:00;1.0;G
1950-01-22;13:00:00;1.4;G
1950-01-22;18:00:00;0.2;G
1950-01-23;07:00:00;-2.0;G
1950-01-23;13:00:00;0.2;G
1950-01-23;18:00:00;-0.8;G
1950-01-24;07:00:00;-3.0;G
1950-01-24;13:00:00;-3.5;G
1950-01-24;18:00:00;-4.5;G
1950-01-25;07:00:00;-5.2;G
1950-01-25;13:00:00;0.2;G
1950-01-25;18:00:00;-2.6;G
1950-01-26;07:00:00;-3.7;G
1950-01-26;13:00:00;-0.6;G
1950-01-26;18:00:00;-1.2;G
1950-01-27;07:00:00;-2.0;G
1950-01-27;13:00:00;0.0;G
1950-01-27;18:00:00;0.5;G
